block,component,scenario,horizon,metric,arm,value,unit,value_sigma,note,verdict
P,te,ssp245,2150,median_fixed,BRICK 2.0,26.6793166931538,cm,,spread 14.87 cm (parameter only),
P,te,ssp245,2150,median_vs_lit,L14,1.012310819094907,x lit median,,"ours 26.26 cm vs lit 23.23-28.64 (median 25.94), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary",PASS
P,te,ssp245,2150,median_vs_lit,BRICK 2.0,1.0286308540582823,x lit median,,"BRICK 2.0 26.68 cm vs the same lit median 25.94; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,te,ssp245,2150,median_vs_lit_delta,L14 vs BRICK 2.0,-0.016320034963375196,|ratio-1| diff,,L14 1.012x vs BRICK 2.0 1.029x of the lit median; closer to 1 is better,SAME
P,te,ssp245,2150,spread_vs_lit,L14,0.8161211263788325,x lit spread,,"ours 20.32 cm vs model-based lit 23.92-25.87 (median 24.90, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,te,ssp245,2300,median_joint,L14,40.67017969909063,cm,,mean 41.63 cm,
P,te,ssp245,2300,spread_joint,L14,43.009050709028074,cm,,p5-p95,
P,te,ssp245,2300,median_fixed,BRICK 2.0,42.049789540396446,cm,,spread 23.43 cm (parameter only),
P,te,ssp245,2300,median_vs_lit,L14,1.120507019430291,x lit median,,"ours 40.67 cm vs lit 36.30-36.30 (median 36.30), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,te,ssp245,2300,median_vs_lit,BRICK 2.0,1.1585167484921186,x lit median,,"BRICK 2.0 42.05 cm vs the same lit median 36.30; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,te,ssp245,2300,median_vs_lit_delta,L14 vs BRICK 2.0,-0.038009729061827535,|ratio-1| diff,,L14 1.121x vs BRICK 2.0 1.159x of the lit median; closer to 1 is better,BETTER
P,te,ssp245,2300,spread_vs_lit,L14,0.7928481527931242,x lit spread,,"ours 43.01 cm vs model-based lit 54.25-54.25 (median 54.25, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,te,ssp585,2100,median_joint,L14,26.603672464467902,cm,,mean 26.80 cm,
P,te,ssp585,2100,spread_joint,L14,17.26627801176654,cm,,p5-p95,
P,te,ssp585,2100,median_fixed,BRICK 2.0,27.04786616011718,cm,,spread 15.07 cm (parameter only),
P,te,ssp585,2100,median_vs_lit,L14,0.9383968552304693,x lit median,,"ours 26.60 cm vs lit 27.88-28.82 (median 28.35), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,te,ssp585,2100,median_vs_lit,BRICK 2.0,0.9540649915626694,x lit median,,"BRICK 2.0 27.05 cm vs the same lit median 28.35; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,te,ssp585,2100,median_vs_lit_delta,L14 vs BRICK 2.0,0.0156681363322001,|ratio-1| diff,,L14 0.938x vs BRICK 2.0 0.954x of the lit median; closer to 1 is better,SAME
P,te,ssp585,2100,spread_vs_lit,L14,0.7847435680711468,x lit spread,,"ours 17.27 cm vs model-based lit 21.13-22.88 (median 22.00, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,te,ssp585,2150,median_joint,L14,49.05641411315385,cm,,mean 49.49 cm,
P,te,ssp585,2150,spread_joint,L14,36.16486324919043,cm,,p5-p95,
P,te,ssp585,2150,median_fixed,BRICK 2.0,49.948657220235546,cm,,spread 27.83 cm (parameter only),
P,te,ssp585,2150,median_vs_lit,L14,0.9499302064201925,x lit median,,"ours 49.06 cm vs lit 49.94-53.35 (median 51.64), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,te,ssp585,2150,median_vs_lit,BRICK 2.0,0.9672076347485677,x lit median,,"BRICK 2.0 49.95 cm vs the same lit median 51.64; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,te,ssp585,2150,median_vs_lit_delta,L14 vs BRICK 2.0,0.0172774283283752,|ratio-1| diff,,L14 0.950x vs BRICK 2.0 0.967x of the lit median; closer to 1 is better,SAME
P,te,ssp585,2150,spread_vs_lit,L14,0.8040867720765316,x lit spread,,"ours 36.16 cm vs model-based lit 41.87-48.08 (median 44.98, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,te,ssp585,2300,median_joint,L14,98.47316636883616,cm,,mean 99.28 cm,
P,te,ssp585,2300,spread_joint,L14,94.7982416337756,cm,,p5-p95,
P,te,ssp585,2300,median_fixed,BRICK 2.0,100.21663245397988,cm,,spread 55.84 cm (parameter only),
P,te,ssp585,2300,median_vs_lit,L14,0.9515027291187078,x lit median,,"ours 98.47 cm vs lit 103.49-103.49 (median 103.49), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,te,ssp585,2300,median_vs_lit,BRICK 2.0,0.9683490721308399,x lit median,,"BRICK 2.0 100.22 cm vs the same lit median 103.49; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,te,ssp585,2300,median_vs_lit_delta,L14 vs BRICK 2.0,0.01684634301213206,|ratio-1| diff,,L14 0.952x vs BRICK 2.0 0.968x of the lit median; closer to 1 is better,SAME
P,te,ssp585,2300,spread_vs_lit,L14,0.7808567044775717,x lit spread,,"ours 94.80 cm vs model-based lit 121.40-121.40 (median 121.40, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,lws,ssp126,2100,median_joint,L14,2.596380650083528,cm,,mean 2.60 cm,
P,lws,ssp126,2100,spread_joint,L14,0.0,cm,,p5-p95,
P,lws,ssp126,2100,median_fixed,BRICK 2.0,2.342515618878139,cm,,spread 0.00 cm (parameter only),
P,lws,ssp126,2100,median_vs_lit,L14,0.8652510274558489,x lit median,,"ours 2.60 cm vs lit 2.99-3.01 (median 3.00), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp126,2100,median_vs_lit,BRICK 2.0,0.7806498041804762,x lit median,,"BRICK 2.0 2.34 cm vs the same lit median 3.00; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp126,2100,median_vs_lit_delta,L14 vs BRICK 2.0,-0.08460122327537267,|ratio-1| diff,,L14 0.865x vs BRICK 2.0 0.781x of the lit median; closer to 1 is better,BETTER
P,lws,ssp126,2100,spread_vs_lit,L14,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 3.64-4.06 (median 3.85, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp126,2150,median_joint,L14,4.2307986469202445,cm,,mean 4.23 cm,
P,lws,ssp126,2150,spread_joint,L14,0.0,cm,,p5-p95,
P,lws,ssp126,2150,median_fixed,BRICK 2.0,4.0429579468315175,cm,,spread 0.00 cm (parameter only),
P,lws,ssp126,2150,median_vs_lit,L14,0.8867737825927602,x lit median,,"ours 4.23 cm vs lit 4.58-4.96 (median 4.77), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp126,2150,median_vs_lit,BRICK 2.0,0.847402443504381,x lit median,,"BRICK 2.0 4.04 cm vs the same lit median 4.77; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp126,2150,median_vs_lit_delta,L14 vs BRICK 2.0,-0.0393713390883792,|ratio-1| diff,,L14 0.887x vs BRICK 2.0 0.847x of the lit median; closer to 1 is better,BETTER
P,lws,ssp126,2150,spread_vs_lit,L14,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 5.64-5.78 (median 5.71, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp126,2300,median_joint,L14,8.483616077316128,cm,,mean 8.48 cm,
P,lws,ssp126,2300,spread_joint,L14,0.0,cm,,p5-p95,
P,lws,ssp126,2300,median_fixed,BRICK 2.0,8.89738572754609,cm,,spread 0.00 cm (parameter only),
P,lws,ssp126,2300,median_vs_lit,L14,0.786901351458158,x lit median,,"ours 8.48 cm vs lit 10.78-10.78 (median 10.78), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp126,2300,median_vs_lit,BRICK 2.0,0.825280728128552,x lit median,,"BRICK 2.0 8.90 cm vs the same lit median 10.78; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp126,2300,median_vs_lit_delta,L14 vs BRICK 2.0,0.03837937667039404,|ratio-1| diff,,L14 0.787x vs BRICK 2.0 0.825x of the lit median; closer to 1 is better,WORSE
P,lws,ssp126,2300,spread_vs_lit,L14,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 12.12-12.12 (median 12.12, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp245,2100,median_joint,L14,2.596380650083528,cm,,mean 2.60 cm,
P,lws,ssp245,2100,spread_joint,L14,0.0,cm,,p5-p95,
P,lws,ssp245,2100,median_fixed,BRICK 2.0,2.342515618878139,cm,,spread 0.00 cm (parameter only),
P,lws,ssp245,2100,median_vs_lit,L14,0.84822790876856,x lit median,,"ours 2.60 cm vs lit 3.01-3.11 (median 3.06), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp245,2100,median_vs_lit,BRICK 2.0,0.7652911465792852,x lit median,,"BRICK 2.0 2.34 cm vs the same lit median 3.06; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp245,2100,median_vs_lit_delta,L14 vs BRICK 2.0,-0.08293676218927482,|ratio-1| diff,,L14 0.848x vs BRICK 2.0 0.765x of the lit median; closer to 1 is better,BETTER
P,lws,ssp245,2100,spread_vs_lit,L14,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 3.64-4.48 (median 4.06, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp245,2150,median_joint,L14,4.2307986469202445,cm,,mean 4.23 cm,
P,lws,ssp245,2150,spread_joint,L14,0.0,cm,,p5-p95,
P,lws,ssp245,2150,median_fixed,BRICK 2.0,4.0429579468315175,cm,,spread 0.00 cm (parameter only),
P,lws,ssp245,2150,median_vs_lit,L14,0.8328542492584137,x lit median,,"ours 4.23 cm vs lit 4.96-5.20 (median 5.08), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp245,2150,median_vs_lit,BRICK 2.0,0.7958768512991765,x lit median,,"BRICK 2.0 4.04 cm vs the same lit median 5.08; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp245,2150,median_vs_lit_delta,L14 vs BRICK 2.0,-0.03697739795923716,|ratio-1| diff,,L14 0.833x vs BRICK 2.0 0.796x of the lit median; closer to 1 is better,BETTER
P,lws,ssp245,2150,spread_vs_lit,L14,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 5.78-6.87 (median 6.33, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp245,2300,median_joint,L14,8.483616077316128,cm,,mean 8.48 cm,
P,lws,ssp245,2300,spread_joint,L14,0.0,cm,,p5-p95,
P,lws,ssp245,2300,median_fixed,BRICK 2.0,8.89738572754609,cm,,spread 0.00 cm (parameter only),
P,lws,ssp245,2300,median_vs_lit,L14,0.786901351458158,x lit median,,"ours 8.48 cm vs lit 10.78-10.78 (median 10.78), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp245,2300,median_vs_lit,BRICK 2.0,0.825280728128552,x lit median,,"BRICK 2.0 8.90 cm vs the same lit median 10.78; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp245,2300,median_vs_lit_delta,L14 vs BRICK 2.0,0.03837937667039404,|ratio-1| diff,,L14 0.787x vs BRICK 2.0 0.825x of the lit median; closer to 1 is better,WORSE
P,lws,ssp245,2300,spread_vs_lit,L14,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 12.12-12.12 (median 12.12, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp585,2100,median_joint,L14,2.596380650083528,cm,,mean 2.60 cm,
P,lws,ssp585,2100,spread_joint,L14,0.0,cm,,p5-p95,
P,lws,ssp585,2100,median_fixed,BRICK 2.0,2.342515618878139,cm,,spread 0.00 cm (parameter only),
P,lws,ssp585,2100,median_vs_lit,L14,0.8708276798965197,x lit median,,"ours 2.60 cm vs lit 2.96-3.01 (median 2.98), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp585,2100,median_vs_lit,BRICK 2.0,0.7856811910238907,x lit median,,"BRICK 2.0 2.34 cm vs the same lit median 2.98; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp585,2100,median_vs_lit_delta,L14 vs BRICK 2.0,-0.08514648887262899,|ratio-1| diff,,L14 0.871x vs BRICK 2.0 0.786x of the lit median; closer to 1 is better,BETTER
P,lws,ssp585,2100,spread_vs_lit,L14,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 3.64-4.12 (median 3.88, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp585,2150,median_joint,L14,4.2307986469202445,cm,,mean 4.23 cm,
P,lws,ssp585,2150,spread_joint,L14,0.0,cm,,p5-p95,
P,lws,ssp585,2150,median_fixed,BRICK 2.0,4.0429579468315175,cm,,spread 0.00 cm (parameter only),
P,lws,ssp585,2150,median_vs_lit,L14,0.8752718409834949,x lit median,,"ours 4.23 cm vs lit 4.70-4.96 (median 4.83), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp585,2150,median_vs_lit,BRICK 2.0,0.8364111697251333,x lit median,,"BRICK 2.0 4.04 cm vs the same lit median 4.83; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp585,2150,median_vs_lit_delta,L14 vs BRICK 2.0,-0.03886067125836157,|ratio-1| diff,,L14 0.875x vs BRICK 2.0 0.836x of the lit median; closer to 1 is better,BETTER
P,lws,ssp585,2150,spread_vs_lit,L14,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 5.78-5.80 (median 5.79, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,lws,ssp585,2300,median_joint,L14,8.483616077316128,cm,,mean 8.48 cm,
P,lws,ssp585,2300,spread_joint,L14,0.0,cm,,p5-p95,
P,lws,ssp585,2300,median_fixed,BRICK 2.0,8.89738572754609,cm,,spread 0.00 cm (parameter only),
P,lws,ssp585,2300,median_vs_lit,L14,0.786901351458158,x lit median,,"ours 8.48 cm vs lit 10.78-10.78 (median 10.78), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,lws,ssp585,2300,median_vs_lit,BRICK 2.0,0.825280728128552,x lit median,,"BRICK 2.0 8.90 cm vs the same lit median 10.78; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,lws,ssp585,2300,median_vs_lit_delta,L14 vs BRICK 2.0,0.03837937667039404,|ratio-1| diff,,L14 0.787x vs BRICK 2.0 0.825x of the lit median; closer to 1 is better,WORSE
P,lws,ssp585,2300,spread_vs_lit,L14,0.0,x lit spread,,"ours 0.00 cm vs model-based lit 12.12-12.12 (median 12.12, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN; LWS is a seeded constant -- zero spread is the DESIGN, not a defect",N/A(by construction)
P,total,ssp126,2100,median_joint,L14,34.332427325756896,cm,,mean 36.92 cm,
P,total,ssp126,2100,spread_joint,L14,24.325498126133272,cm,,p5-p95,
P,total,ssp126,2100,median_fixed,BRICK 2.0,39.241787300181336,cm,,spread 38.83 cm (parameter only),
P,total,ssp126,2100,median_vs_lit,L14,0.8323582603629546,x lit median,,"ours 34.33 cm vs lit 35.59-46.11 (median 41.25), n_lit=7 [1 SEJ comparator(s) excluded from the score; full range 35.59-53.47]; ⚠ BIMODAL cell -- our MEAN is 36.92 cm = 0.89x the literature median, and the median sits entirely inside the near mode",WARN
P,total,ssp126,2100,median_vs_lit,BRICK 2.0,0.9513811971636329,x lit median,,"BRICK 2.0 39.24 cm vs the same lit median 41.25; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,total,ssp126,2100,median_vs_lit_delta,L14 vs BRICK 2.0,0.11902293680067833,|ratio-1| diff,,L14 0.832x vs BRICK 2.0 0.951x of the lit median; closer to 1 is better,WORSE
P,total,ssp126,2100,spread_vs_lit_ALL,L14,0.6805361380619165,x lit spread,,the same cell scored against ALL 8 comparators including the SEJ envelope; the score reported above is 0.725 => the classification is worth 1.07x here,
P,total,ssp126,2100,spread_vs_lit,L14,0.7251066991781746,x lit spread,,"ours 24.33 cm vs model-based lit 25.25-49.52 (median 33.55, n=7); ALL comparators 25.25-107.65; ⚠ p05-p99/p05-p95 = 3.04 vs Gaussian 1.207 => BIMODAL, and p95 is blind to the far mode (p05-p99 = 73.87 cm). The p5-p95 ratio is a property of the QUANTILE here, not of the model",N/A(bimodal)
P,total,ssp126,2150,median_joint,L14,44.64316980215192,cm,,mean 49.52 cm,
P,total,ssp126,2150,spread_joint,L14,36.511011066399995,cm,,p5-p95,
P,total,ssp126,2150,median_fixed,BRICK 2.0,55.165905867771144,cm,,spread 45.79 cm (parameter only),
P,total,ssp126,2150,median_vs_lit,L14,0.6752531392894309,x lit median,,"ours 44.64 cm vs lit 45.94-74.90 (median 66.11), n_lit=4 [1 SEJ comparator(s) excluded from the score; full range 45.94-83.12]; ⚠ BIMODAL cell -- our MEAN is 49.52 cm = 0.75x the literature median, and the median sits entirely inside the near mode",WARN
P,total,ssp126,2150,median_vs_lit,BRICK 2.0,0.8344154611790605,x lit median,,"BRICK 2.0 55.17 cm vs the same lit median 66.11; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,total,ssp126,2150,median_vs_lit_delta,L14 vs BRICK 2.0,0.15916232188962964,|ratio-1| diff,,L14 0.675x vs BRICK 2.0 0.834x of the lit median; closer to 1 is better,WORSE
P,total,ssp126,2150,spread_vs_lit_ALL,L14,0.6191662558890274,x lit spread,,the same cell scored against ALL 5 comparators including the SEJ envelope; the score reported above is 0.626 => the classification is worth 1.01x here,
P,total,ssp126,2150,spread_vs_lit,L14,0.6264035312235972,x lit spread,,"ours 36.51 cm vs model-based lit 53.31-79.31 (median 58.29, n=4); ALL comparators 53.31-200.59; ⚠ p05-p99/p05-p95 = 3.76 vs Gaussian 1.207 => BIMODAL, and p95 is blind to the far mode (p05-p99 = 137.35 cm). The p5-p95 ratio is a property of the QUANTILE here, not of the model",N/A(bimodal)
P,total,ssp126,2300,median_joint,L14,64.44075508104712,cm,,mean 77.68 cm,
P,total,ssp126,2300,spread_joint,L14,119.60726064898418,cm,,p5-p95,
P,total,ssp126,2300,median_fixed,BRICK 2.0,91.1767107695418,cm,,spread 53.11 cm (parameter only),
P,total,ssp126,2300,median_vs_lit,L14,0.9691185304640313,x lit median,,"ours 64.44 cm vs lit 66.49-66.49 (median 66.49), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN; ⚠ BIMODAL cell -- our MEAN is 77.68 cm = 1.17x the literature median, and the median sits entirely inside the near mode",WARN
P,total,ssp126,2300,median_vs_lit,BRICK 2.0,1.371198084851593,x lit median,,"BRICK 2.0 91.18 cm vs the same lit median 66.49; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,total,ssp126,2300,median_vs_lit_delta,L14 vs BRICK 2.0,-0.3403166153156243,|ratio-1| diff,,L14 0.969x vs BRICK 2.0 1.371x of the lit median; closer to 1 is better,BETTER
P,total,ssp126,2300,spread_vs_lit,L14,1.025794713105794,x lit spread,,"ours 119.61 cm vs model-based lit 116.60-116.60 (median 116.60, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; ⚠ p05-p99/p05-p95 = 2.59 vs Gaussian 1.207 => BIMODAL, and p95 is blind to the far mode (p05-p99 = 309.32 cm). The p5-p95 ratio is a property of the QUANTILE here, not of the model",N/A(bimodal)
P,total,ssp245,2100,median_joint,L14,44.921828861351216,cm,,mean 52.31 cm,
P,total,ssp245,2100,spread_joint,L14,59.55308820837019,cm,,p5-p95,
P,total,ssp245,2100,median_fixed,BRICK 2.0,70.8716898905364,cm,,spread 68.03 cm (parameter only),
P,total,ssp245,2100,median_vs_lit,L14,0.8395403900209553,x lit median,,"ours 44.92 cm vs lit 48.68-57.10 (median 53.51), n_lit=7 [1 SEJ comparator(s) excluded from the score; full range 48.68-67.90]",WARN
P,total,ssp245,2100,median_vs_lit,BRICK 2.0,1.3245152230063373,x lit median,,"BRICK 2.0 70.87 cm vs the same lit median 53.51; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,total,ssp245,2100,median_vs_lit_delta,L14 vs BRICK 2.0,-0.16405561302729255,|ratio-1| diff,,L14 0.840x vs BRICK 2.0 1.325x of the lit median; closer to 1 is better,BETTER
P,total,ssp245,2100,spread_vs_lit_ALL,L14,1.0896676649654236,x lit spread,,the same cell scored against ALL 8 comparators including the SEJ envelope; the score reported above is 1.131 => the classification is worth 1.04x here,
P,total,ssp245,2100,spread_vs_lit,L14,1.1311737384878884,x lit spread,,"ours 59.55 cm vs model-based lit 32.00-60.35 (median 52.65, n=7); ALL comparators 32.00-146.33",PASS
P,total,ssp245,2150,median_joint,L14,71.5722717771752,cm,,mean 93.81 cm,
P,total,ssp245,2150,spread_joint,L14,128.9875901091685,cm,,p5-p95,
P,total,ssp245,2150,median_fixed,BRICK 2.0,137.9806104775834,cm,,spread 131.24 cm (parameter only),
P,total,ssp245,2150,median_vs_lit,L14,0.7685216722041134,x lit median,,"ours 71.57 cm vs lit 80.04-105.22 (median 93.13), n_lit=4 [1 SEJ comparator(s) excluded from the score; full range 80.04-111.19]",WARN
P,total,ssp245,2150,median_vs_lit,BRICK 2.0,1.481594573749354,x lit median,,"BRICK 2.0 137.98 cm vs the same lit median 93.13; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,total,ssp245,2150,median_vs_lit_delta,L14 vs BRICK 2.0,-0.2501162459534675,|ratio-1| diff,,L14 0.769x vs BRICK 2.0 1.482x of the lit median; closer to 1 is better,BETTER
P,total,ssp245,2150,spread_vs_lit_ALL,L14,1.1906793745240167,x lit spread,,the same cell scored against ALL 5 comparators including the SEJ envelope; the score reported above is 1.232 => the classification is worth 1.03x here,
P,total,ssp245,2150,spread_vs_lit,L14,1.2322166874944327,x lit spread,,"ours 128.99 cm vs model-based lit 59.41-382.80 (median 104.68, n=4); ALL comparators 59.41-382.80; ⚠ THE COMPARATORS DO NOT AGREE -- scored one at a time they give 1xhigh/2xin/1xlow and the median's 'in' is not a majority, so the median is not a summary here; verdict CAPPED at WARN",WARN
P,total,ssp245,2300,median_joint,L14,162.83917699435082,cm,,mean 205.29 cm,
P,total,ssp245,2300,spread_joint,L14,347.184056939312,cm,,p5-p95,
P,total,ssp245,2300,median_fixed,BRICK 2.0,317.51471413910497,cm,,spread 271.11 cm (parameter only),
P,total,ssp245,2300,median_vs_lit,L14,0.871864976528811,x lit median,,"ours 162.84 cm vs lit 186.77-186.77 (median 186.77), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,total,ssp245,2300,median_vs_lit,BRICK 2.0,1.7000206209593323,x lit median,,"BRICK 2.0 317.51 cm vs the same lit median 186.77; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,total,ssp245,2300,median_vs_lit_delta,L14 vs BRICK 2.0,-0.5718855974881433,|ratio-1| diff,,L14 0.872x vs BRICK 2.0 1.700x of the lit median; closer to 1 is better,BETTER
P,total,ssp245,2300,spread_vs_lit,L14,1.0218922758467615,x lit spread,,"ours 347.18 cm vs model-based lit 339.75-339.75 (median 339.75, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,total,ssp585,2100,median_joint,L14,92.44766756973868,cm,,mean 94.77 cm,
P,total,ssp585,2100,spread_joint,L14,81.94271635092461,cm,,p5-p95,
P,total,ssp585,2100,median_fixed,BRICK 2.0,104.67871908213344,cm,,spread 65.18 cm (parameter only),
P,total,ssp585,2100,median_vs_lit,L14,1.164166061559442,x lit median,,"ours 92.45 cm vs lit 64.93-97.85 (median 79.41), n_lit=7 [1 SEJ comparator(s) excluded from the score; full range 64.93-97.85]",PASS
P,total,ssp585,2100,median_vs_lit,BRICK 2.0,1.3181880660321235,x lit median,,"BRICK 2.0 104.68 cm vs the same lit median 79.41; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,total,ssp585,2100,median_vs_lit_delta,L14 vs BRICK 2.0,-0.15402200447268144,|ratio-1| diff,,L14 1.164x vs BRICK 2.0 1.318x of the lit median; closer to 1 is better,BETTER
P,total,ssp585,2100,spread_vs_lit_ALL,L14,1.1592179541485144,x lit spread,,the same cell scored against ALL 8 comparators including the SEJ envelope; the score reported above is 1.165 => the classification is worth 1.01x here,
P,total,ssp585,2100,spread_vs_lit,L14,1.165167746702845,x lit spread,,"ours 81.94 cm vs model-based lit 41.09-106.79 (median 70.33, n=7); ALL comparators 41.09-197.47",PASS
P,total,ssp585,2150,median_joint,L14,195.58653101026954,cm,,mean 199.21 cm,
P,total,ssp585,2150,spread_joint,L14,147.3778548272103,cm,,p5-p95,
P,total,ssp585,2150,median_fixed,BRICK 2.0,202.83449397288445,cm,,spread 126.92 cm (parameter only),
P,total,ssp585,2150,median_vs_lit,L14,0.9434289741456542,x lit median,,"ours 195.59 cm vs lit 117.08-310.66 (median 207.31), n_lit=4 [1 SEJ comparator(s) excluded from the score; full range 117.08-310.66]",PASS
